client_id,quali_relation
1052248,Agreeable client
1854495,Agreeable client
340930,Agreeable client
674385,Agreeable client
507762,Agreeable client
294747,Agreeable client
1947506,Agreeable client
44820,Agreeable client
1002324,Agreeable client
2212671,Agreeable client
1429480,Agreeable client
942420,Agreeable client
1600679,Agreeable client
1570836,Agreeable client
1525061,Agreeable client
2242581,Agreeable client
992610,Agreeable client
2004833,Agreeable client
1911852,Agreeable client
475558,Agreeable client
2141019,Agreeable client
734129,Agreeable client
1405634,Agreeable client
1106162,Agreeable client
442003,Agreeable client
474329,Agreeable client
1398535,Agreeable client
297707,Agreeable client
1947071,Agreeable client
1315794,Agreeable client
1991263,Agreeable client
1886981,Agreeable client
373277,Agreeable client
537417,Agreeable client
227640,Agreeable client
2240236,Agreeable client
1293714,Agreeable client
1108633,Agreeable client
161507,Agreeable client
1974316,Agreeable client
1764190,Agreeable client
432018,Agreeable client
852163,Agreeable client
1044129,Agreeable client
2271846,Agreeable client
3513,Agreeable client
1589278,Agreeable client
1103850,Agreeable client
319584,Agreeable client
1173761,Agreeable client
1407551,Agreeable client
314109,Agreeable client
1277595,Agreeable client
346620,Agreeable client
1275725,Agreeable client
1069240,Agreeable client
1911000,Agreeable client
179853,Agreeable client
202098,Agreeable client
929900,Agreeable client
2092645,Agreeable client
1777284,Agreeable client
1493358,Agreeable client
1936846,Agreeable client
807875,Agreeable client
916788,Agreeable client
1966150,Agreeable client
2077558,Agreeable client
1107012,Agreeable client
1779533,Agreeable client
2188171,Agreeable client
83690,Agreeable client
496403,Agreeable client
1338495,Agreeable client
1802302,Agreeable client
1585659,Agreeable client
862084,Agreeable client
990464,Agreeable client
1055571,Agreeable client
1707943,Agreeable client
1457184,Agreeable client
1437893,Agreeable client
1922101,Agreeable client
1990794,Agreeable client
2185516,Agreeable client
2037223,Agreeable client
1249936,Agreeable client
1163736,Agreeable client
2227090,Agreeable client
1217701,Agreeable client
1557310,Agreeable client
1813171,Agreeable client
297745,Agreeable client
2251906,Agreeable client
1911701,Agreeable client
1355051,Agreeable client
1833568,Agreeable client
2136995,Agreeable client
805226,Agreeable client
258164,Agreeable client
120860,Agreeable client
2122118,Agreeable client
546843,Agreeable client
2270096,Agreeable client
755154,Agreeable client
1379207,Agreeable client
1378149,Agreeable client
96363,Agreeable client
74780,Agreeable client
2067168,Agreeable client
675226,Agreeable client
1748713,Agreeable client
532470,Agreeable client
1708050,Agreeable client
1199774,Agreeable client
2129424,Agreeable client
2174851,Agreeable client
1305273,Agreeable client
1428111,Agreeable client
834142,Agreeable client
1063243,Agreeable client
1414126,Agreeable client
362446,Agreeable client
1645648,Agreeable client
1288900,Agreeable client
881743,Agreeable client
587606,Agreeable client
1625676,Agreeable client
110908,Agreeable client
483990,Agreeable client
979927,Agreeable client
649507,Agreeable client
1184241,Agreeable client
899789,Agreeable client
1965012,Agreeable client
1404164,Agreeable client
2008038,Agreeable client
995970,Agreeable client
1116716,Agreeable client
2092702,Agreeable client
2164451,Agreeable client
1811885,Agreeable client
594942,Agreeable client
167009,Agreeable client
273371,Agreeable client
53758,Agreeable client
1398336,Agreeable client
1716091,Agreeable client
2225578,Agreeable client
470970,Agreeable client
38720,Agreeable client
1672197,Agreeable client
1405172,Agreeable client
1689665,Agreeable client
2248033,Agreeable client
1747271,Agreeable client
2184493,Agreeable client
2098583,Agreeable client
1436282,Agreeable client
1716679,Agreeable client
2182184,Agreeable client
1311053,Agreeable client
1763827,Agreeable client
828246,Agreeable client
1797675,Agreeable client
266316,Agreeable client
1799707,Agreeable client
1642746,Agreeable client
1989607,Agreeable client
415791,Agreeable client
118350,Agreeable client
1947088,Agreeable client
3840,Agreeable client
8633,Agreeable client
218391,Agreeable client
97825,Agreeable client
1328827,Agreeable client
595373,Agreeable client
1348016,Agreeable client
2229257,Agreeable client
331794,Agreeable client
226054,Agreeable client
2098171,Agreeable client
479527,Agreeable client
1053247,Agreeable client
1410738,Agreeable client
1060773,Agreeable client
1372979,Agreeable client
1469577,Agreeable client
421401,Agreeable client
1653911,Agreeable client
1454979,Agreeable client
1646890,Agreeable client
1164641,Agreeable client
649134,Agreeable client
2094713,Agreeable client
1256062,Agreeable client
1324586,Agreeable client
1413044,Agreeable client
1004580,Agreeable client
2242049,Agreeable client
931456,Agreeable client
97620,Agreeable client
1877063,Agreeable client
766750,Agreeable client
1709114,Agreeable client
206122,Agreeable client
945440,Agreeable client
706131,Agreeable client
430785,Agreeable client
694893,Agreeable client
1251042,Agreeable client
1164168,Agreeable client
602032,Agreeable client
1763442,Agreeable client
1660648,Agreeable client
1284452,Agreeable client
1575185,Agreeable client
277094,Agreeable client
1063980,Agreeable client
1594355,Agreeable client
1569510,Agreeable client
433400,Agreeable client
635846,Agreeable client
1572188,Agreeable client
551198,Agreeable client
1633975,Agreeable client
804463,Agreeable client
59637,Agreeable client
457732,Agreeable client
752732,Agreeable client
499866,Agreeable client
93720,Agreeable client
45015,Agreeable client
62296,Agreeable client
2086980,Agreeable client
1690099,Agreeable client
1879470,Agreeable client
116191,Agreeable client
2039397,Agreeable client
433890,Agreeable client
151830,Agreeable client
1379619,Agreeable client
1958024,Agreeable client
1134323,Agreeable client
1908851,Agreeable client
1930882,Agreeable client
2228845,Agreeable client
132155,Agreeable client
139033,Agreeable client
1774311,Agreeable client
108139,Agreeable client
1372030,Agreeable client
1046012,Agreeable client
1239179,Agreeable client
1196164,Agreeable client
961265,Agreeable client
1307018,Agreeable client
370836,Agreeable client
1620472,Agreeable client
2066879,Agreeable client
267875,Agreeable client
2185383,Agreeable client
1226165,Agreeable client
844665,Agreeable client
1407815,Agreeable client
774531,Agreeable client
612538,Agreeable client
1218313,Agreeable client
1867963,Agreeable client
758639,Agreeable client
796937,Agreeable client
1340174,Agreeable client
958077,Agreeable client
116914,Agreeable client
370814,Agreeable client
2111366,Agreeable client
928912,Agreeable client
35385,Agreeable client
984251,Agreeable client
1375013,Agreeable client
1386489,Agreeable client
544648,Agreeable client
1380804,Agreeable client
889176,Agreeable client
2203585,Agreeable client
1614655,Agreeable client
1236847,Agreeable client
2171088,Agreeable client
1959214,Agreeable client
279424,Agreeable client
367368,Agreeable client
920573,Agreeable client
655630,Agreeable client
2624,Agreeable client
1162866,Agreeable client
653244,Agreeable client
835874,Agreeable client
1021922,Agreeable client
752436,Agreeable client
1014571,Agreeable client
91039,Agreeable client
1738595,Agreeable client
1000742,Agreeable client
468247,Agreeable client
1851616,Agreeable client
744335,Agreeable client
318859,Agreeable client
1533243,Agreeable client
1575442,Agreeable client
1261383,Agreeable client
466991,Agreeable client
1951738,Agreeable client
913344,Agreeable client
1018597,Agreeable client
627401,Agreeable client
617740,Agreeable client
622162,Agreeable client
2040549,Agreeable client
376748,Agreeable client
387754,Agreeable client
419407,Agreeable client
1056623,Agreeable client
2071298,Agreeable client
941083,Agreeable client
498126,Agreeable client
1874150,Agreeable client
339829,Agreeable client
1208547,Agreeable client
1773752,Agreeable client
1592172,Agreeable client
2108229,Agreeable client
97696,Agreeable client
1139871,Agreeable client
510951,Agreeable client
538368,Agreeable client
719650,Agreeable client
306734,Agreeable client
1061648,Agreeable client
86003,Agreeable client
770319,Agreeable client
526811,Agreeable client
1754985,Agreeable client
398519,Agreeable client
922110,Agreeable client
141481,Agreeable client
1973430,Agreeable client
1576578,Agreeable client
682315,Agreeable client
2116671,Agreeable client
1165084,Agreeable client
1194458,Agreeable client
1237524,Agreeable client
1003235,Agreeable client
1367075,Agreeable client
1686072,Agreeable client
1308837,Agreeable client
1298864,Agreeable client
1356260,Agreeable client
1405421,Agreeable client
1200436,Agreeable client
1992633,Agreeable client
604530,Agreeable client
91477,Agreeable client
327276,Agreeable client
1627961,Agreeable client
349739,Agreeable client
1126858,Agreeable client
303568,Agreeable client
1192703,Agreeable client
894195,Agreeable client
1246648,Agreeable client
1905967,Agreeable client
840820,Agreeable client
1914380,Agreeable client
1031746,Agreeable client
2007015,Agreeable client
498298,Agreeable client
1138583,Agreeable client
1463100,Agreeable client
394180,Agreeable client
506355,Agreeable client
1725229,Agreeable client
1363786,Agreeable client
592936,Agreeable client
499701,Agreeable client
1780358,Agreeable client
1054414,Agreeable client
274737,Agreeable client
1477835,Agreeable client
2067739,Agreeable client
138950,Agreeable client
976211,Agreeable client
1800664,Agreeable client
1993438,Agreeable client
1644630,Agreeable client
644655,Agreeable client
1900690,Agreeable client
390767,Agreeable client
648613,Agreeable client
1411475,Agreeable client
867187,Agreeable client
154745,Agreeable client
1834022,Agreeable client
532445,Agreeable client
27110,Agreeable client
248854,Agreeable client
14896,Agreeable client
36260,Agreeable client
1033205,Agreeable client
682115,Agreeable client
1935314,Agreeable client
1232013,Agreeable client
677197,Agreeable client
960970,Agreeable client
81335,Agreeable client
1997024,Agreeable client
916542,Agreeable client
508387,Agreeable client
1539749,Agreeable client
489971,Agreeable client
2009150,Agreeable client
252574,Agreeable client
1742308,Agreeable client
392675,Agreeable client
1534125,Agreeable client
792807,Agreeable client
1745214,Agreeable client
117677,Agreeable client
2034216,Agreeable client
1383957,Agreeable client
175348,Agreeable client
147445,Agreeable client
529013,Agreeable client
1985900,Agreeable client
89484,Agreeable client
1720219,Agreeable client
67145,Agreeable client
1759154,Agreeable client
1163233,Agreeable client
1948979,Agreeable client
1957602,Agreeable client
538882,Agreeable client
795398,Agreeable client
971384,Agreeable client
1118174,Agreeable client
972429,Agreeable client
2260145,Agreeable client
967758,Agreeable client
1038618,Agreeable client
818102,Agreeable client
2012268,Agreeable client
709482,Agreeable client
1644584,Agreeable client
1521239,Agreeable client
1400666,Agreeable client
1972555,Agreeable client
1299355,Agreeable client
1645704,Agreeable client
2003697,Agreeable client
978980,Agreeable client
1612359,Agreeable client
1601385,Agreeable client
1382253,Agreeable client
1584633,Agreeable client
86610,Agreeable client
54427,Agreeable client
1923613,Agreeable client
1917837,Agreeable client
507896,Agreeable client
1367342,Agreeable client
1664424,Agreeable client
983823,Agreeable client
1259026,Agreeable client
1973329,Agreeable client
2169691,Agreeable client
547145,Agreeable client
336788,Agreeable client
558451,Agreeable client
1227597,Agreeable client
183005,Agreeable client
1922293,Agreeable client
703439,Agreeable client
1876530,Agreeable client
1895498,Agreeable client
1135028,Agreeable client
550231,Agreeable client
218720,Agreeable client
1238293,Agreeable client
333173,Agreeable client
1616278,Agreeable client
1621402,Agreeable client
1462112,Agreeable client
1224470,Agreeable client
2116,Agreeable client
1128576,Agreeable client
116632,Agreeable client
1871448,Agreeable client
2119328,Agreeable client
1161975,Agreeable client
604384,Agreeable client
253154,Agreeable client
736513,Agreeable client
1646951,Agreeable client
1433180,Agreeable client
574079,Agreeable client
1745827,Agreeable client
769316,Agreeable client
458592,Agreeable client
384177,Agreeable client
